    4.4887069683E-01   -1.7364097761E+01   -1.6625523859E+01   -1.6406282041E+01   -1.6227362325E+01   -1.5745884761E+01   -1.5200474449E+01   -1.5052860923E+01   -1.5103708634E+01   -1.6569765198E+01   -1.6636332320E+01   -1.6172562658E+01   -1.5588793750E+01   -1.5058460426E+01   -1.4310205566E+01   -1.3676637807E+01   -1.3238901753E+01   -1.5147687740E+01   -1.4053938768E+01   -1.4468882995E+01   -1.6484191737E+01   -1.6752312365E+01   -1.6442298802E+01   -1.6591831819E+01   -1.6720180969E+01   -1.6403212718E+01   -1.6025614496E+01   -1.5285338206E+01
    5.0364120544E-01   -1.7307975351E+01   -1.6669831514E+01   -1.6459608872E+01   -1.6335071456E+01   -1.5846219576E+01   -1.5333378997E+01   -1.4973018080E+01   -1.5284397586E+01   -1.6510103628E+01   -1.6716928425E+01   -1.6267554738E+01   -1.5688799151E+01   -1.5079857662E+01   -1.4443110115E+01   -1.3596794968E+01   -1.3419590703E+01   -1.4800995042E+01   -1.3676560932E+01   -1.4048744301E+01   -1.6412988296E+01   -1.6791371191E+01   -1.6470565067E+01   -1.6537003737E+01   -1.6774437113E+01   -1.6448653494E+01   -1.6172851916E+01   -1.5389753869E+01
    5.6509472685E-01   -1.7275497977E+01   -1.6725992802E+01   -1.6573586673E+01   -1.6466344228E+01   -1.5981564599E+01   -1.5230182903E+01   -1.4943437596E+01   -1.5404570525E+01   -1.6466864962E+01   -1.6773525265E+01   -1.6401124745E+01   -1.5838531003E+01   -1.5193252289E+01   -1.4339914027E+01   -1.3567214472E+01   -1.3539763646E+01   -1.4708537624E+01   -1.3501830714E+01   -1.3906271408E+01   -1.6344826257E+01   -1.6849698655E+01   -1.6596904702E+01   -1.6500381114E+01   -1.6823938889E+01   -1.6567562851E+01   -1.6292351283E+01   -1.5526982559E+01
    6.3404671195E-01   -1.7280602092E+01   -1.6808557380E+01   -1.6655245467E+01   -1.6576934200E+01   -1.6092970355E+01   -1.5304267701E+01   -1.5018687649E+01   -1.5058724345E+01   -1.6456591567E+01   -1.6861738845E+01   -1.6509844929E+01   -1.5918829961E+01   -1.5308571331E+01   -1.4413998826E+01   -1.3642464536E+01   -1.3193917469E+01   -1.4750544635E+01   -1.3499497780E+01   -1.3965002979E+01   -1.6318322965E+01   -1.6933567895E+01   -1.6668487322E+01   -1.6498852574E+01   -1.6912660563E+01   -1.6649047067E+01   -1.6416642778E+01   -1.5640984506E+01
    7.1141211170E-01   -1.7143172420E+01   -1.6811343324E+01   -1.6768280392E+01   -1.6668379326E+01   -1.6241360385E+01   -1.5370790220E+01   -1.5134480296E+01   -1.5161601486E+01   -1.6312750574E+01   -1.6903025133E+01   -1.6589420019E+01   -1.6070534304E+01   -1.5440233183E+01   -1.4480521337E+01   -1.3758257181E+01   -1.3296794608E+01   -1.4583619913E+01   -1.3235433921E+01   -1.3692225239E+01   -1.6167226341E+01   -1.6936377134E+01   -1.6797225270E+01   -1.6358484317E+01   -1.6913204999E+01   -1.6757506268E+01   -1.6504472794E+01   -1.5788151322E+01
    7.9821751794E-01   -1.6833454071E+01   -1.6702354759E+01   -1.6811205057E+01   -1.6759735749E+01   -1.6304109869E+01   -1.5368220614E+01   -1.5295549530E+01   -1.4877054842E+01   -1.5992295231E+01   -1.6859666299E+01   -1.6680121504E+01   -1.6172357576E+01   -1.5470223019E+01   -1.4477951729E+01   -1.3919326414E+01   -1.3012247961E+01   -1.4280582529E+01   -1.2890445082E+01   -1.3370662640E+01   -1.5852109249E+01   -1.6822517002E+01   -1.6831940350E+01   -1.6039969689E+01   -1.6812269241E+01   -1.6801142093E+01   -1.6615125183E+01   -1.5850702482E+01
    8.9561478568E-01   -1.6424622012E+01   -1.6552540558E+01   -1.6858476387E+01   -1.6832943162E+01   -1.6468095769E+01   -1.5511193686E+01   -1.5102427996E+01   -1.5053704789E+01   -1.5569031558E+01   -1.6795175723E+01   -1.6745411259E+01   -1.6301000210E+01   -1.5545030737E+01   -1.4620924801E+01   -1.3726204879E+01   -1.3188897909E+01   -1.3876571529E+01   -1.2512658830E+01   -1.2968303232E+01   -1.5437860122E+01   -1.6664222154E+01   -1.6877848483E+01   -1.5622653920E+01   -1.6674163289E+01   -1.6865552089E+01   -1.6644816540E+01   -1.6016181717E+01
    1.0048963175E+00   -1.6012662976E+01   -1.6304331529E+01   -1.6838575158E+01   -1.6871349888E+01   -1.6481829106E+01   -1.5368600755E+01   -1.5479343683E+01   -1.4991996424E+01   -1.5160776494E+01   -1.6638496681E+01   -1.6785399017E+01   -1.6327328190E+01   -1.5570204725E+01   -1.4478331879E+01   -1.4103120568E+01   -1.3127189546E+01   -1.3479068943E+01   -1.2064962598E+01   -1.2492480969E+01   -1.5040275132E+01   -1.6407931913E+01   -1.6849954900E+01   -1.5209205089E+01   -1.6446924401E+01   -1.6849182711E+01   -1.6685174372E+01   -1.6027533034E+01
    1.1275122129E+00   -1.5579731568E+01   -1.5945488696E+01   -1.6760477327E+01   -1.6915534119E+01   -1.6606407786E+01   -1.5304750869E+01   -1.5659424125E+01   -1.4941638057E+01   -1.4736988303E+01   -1.6368387066E+01   -1.6811575372E+01   -1.6421196681E+01   -1.5676535353E+01   -1.4414481990E+01   -1.4283201011E+01   -1.3076831178E+01   -1.2996697364E+01   -1.1523041559E+01   -1.1989327927E+01   -1.4611194230E+01   -1.6032942044E+01   -1.6757757637E+01   -1.4784539498E+01   -1.6108398037E+01   -1.6787732386E+01   -1.6719191415E+01   -1.6156190496E+01
    1.2650895103E+00   -1.5099911654E+01   -1.5494057729E+01   -1.6545573275E+01   -1.6857795425E+01   -1.6668833351E+01   -1.5304773343E+01   -1.5914650180E+01   -1.4910262219E+01   -1.4271307842E+01   -1.5971055121E+01   -1.6728899821E+01   -1.6449723672E+01   -1.5785868518E+01   -1.4414504464E+01   -1.4538427059E+01   -1.3045455344E+01   -1.2503302275E+01   -1.0907060697E+01   -1.1449674982E+01   -1.4144233370E+01   -1.5568074649E+01   -1.6530537437E+01   -1.4314303839E+01   -1.5657641934E+01   -1.6593283180E+01   -1.6634469449E+01   -1.6217588228E+01
    1.4194537769E+00   -1.4493145738E+01   -1.4956797632E+01   -1.6134260097E+01   -1.6698200530E+01   -1.6745008082E+01   -1.5381871205E+01   -1.6210170216E+01   -1.5204540301E+01   -1.3660793930E+01   -1.5424056732E+01   -1.6502019518E+01   -1.6481606592E+01   -1.5900977757E+01   -1.4491602330E+01   -1.4833947093E+01   -1.3339733428E+01   -1.1826623598E+01   -1.0254986285E+01   -1.0723634166E+01   -1.3541529648E+01   -1.5035238255E+01   -1.6079022803E+01   -1.3703422747E+01   -1.5116687598E+01   -1.6200185252E+01   -1.6470476370E+01   -1.6293759604E+01
    1.5926533327E+00   -1.4024826108E+01   -1.4407488555E+01   -1.5708135640E+01   -1.6424202311E+01   -1.6731320967E+01   -1.5707162241E+01   -1.6500331666E+01   -1.5416377643E+01   -1.3200631141E+01   -1.4879579764E+01   -1.6161391935E+01   -1.6391191976E+01   -1.5999044467E+01   -1.4816893362E+01   -1.5124108541E+01   -1.3551570773E+01   -1.1218386393E+01   -9.4304642553E+00   -9.9352578431E+00   -1.3068013534E+01   -1.4482391566E+01   -1.5622075447E+01   -1.3240222047E+01   -1.4562850811E+01   -1.5778722694E+01   -1.6170195604E+01   -1.6282523930E+01
    1.7869864306E+00   -1.3344758199E+01   -1.3881712489E+01   -1.5248557722E+01   -1.6081468693E+01   -1.6696233166E+01   -1.5964490341E+01   -1.6738256275E+01   -1.6075086454E+01   -1.2507297164E+01   -1.4372340982E+01   -1.5734707516E+01   -1.6258774681E+01   -1.6050222400E+01   -1.5074221463E+01   -1.5362033149E+01   -1.4210279581E+01   -1.0511390913E+01   -8.6223952377E+00   -9.0820996605E+00   -1.2382887763E+01   -1.3950375529E+01   -1.5141066314E+01   -1.2552393267E+01   -1.4035677153E+01   -1.5317669545E+01   -1.5776980122E+01   -1.6250514875E+01
    2.0050317527E+00   -1.2436766831E+01   -1.3245047928E+01   -1.4800668070E+01   -1.5694852160E+01   -1.6603072645E+01   -1.6246237013E+01   -1.6825447319E+01   -1.6490248642E+01   -1.1572997049E+01   -1.3808816865E+01   -1.5293910751E+01   -1.6054612083E+01   -1.6035306490E+01   -1.5355968131E+01   -1.5449224194E+01   -1.4625441768E+01   -9.3474467323E+00   -7.1782792355E+00   -7.2301117813E+00   -1.1380461204E+01   -1.3289732299E+01   -1.4698033527E+01   -1.1641224080E+01   -1.3385757517E+01   -1.4849479329E+01   -1.5326399856E+01   -1.6165927067E+01
    2.2496826280E+00   -1.1546567380E+01   -1.2521771660E+01   -1.4346672701E+01   -1.5297198867E+01   -1.6382088732E+01   -1.6460906926E+01   -1.6835186959E+01   -1.6922974711E+01   -1.0647109371E+01   -1.3166775161E+01   -1.4857344013E+01   -1.5764873714E+01   -1.5949217670E+01   -1.5570638044E+01   -1.5458963834E+01   -1.5058167836E+01   -8.2290302289E+00   -5.9995800670E+00   -5.6267652702E+00   -1.0465559565E+01   -1.2523409836E+01   -1.4263475080E+01   -1.0727863001E+01   -1.2645809940E+01   -1.4394888121E+01   -1.4893343850E+01   -1.5948452421E+01
    2.5241854249E+00   -1.0601021654E+01   -1.1725879087E+01   -1.3686451423E+01   -1.4766213443E+01   -1.5928690171E+01   -1.6527300588E+01   -1.6864221877E+01   -1.7174698530E+01   -9.7099237392E+00   -1.2445065977E+01   -1.4263230105E+01   -1.5298792718E+01   -1.5720334880E+01   -1.5637031701E+01   -1.5487998755E+01   -1.5309891653E+01   -7.1652608170E+00   -4.8318464879E+00   -3.6344785275E+00   -9.5248196974E+00   -1.1699809750E+01   -1.3583907389E+01   -9.7895275487E+00   -1.1837200997E+01   -1.3717172297E+01   -1.4432535695E+01   -1.5491078719E+01
    2.8321826289E+00   -9.3707480320E+00   -1.0936505296E+01   -1.2895323862E+01   -1.4080826739E+01   -1.5271836154E+01   -1.6454778502E+01   -1.6878606384E+01   -1.7298892422E+01   -8.4134807002E+00   -1.1689692620E+01   -1.3506239105E+01   -1.4634454640E+01   -1.5353737879E+01   -1.5564509607E+01   -1.5502383263E+01   -1.5434085545E+01   -6.1350008080E+00   -3.9320417968E+00   -4.0507505503E+00   -8.1654079938E+00   -1.0875162885E+01   -1.2817434249E+01   -8.5149960558E+00   -1.0989033508E+01   -1.2910221389E+01   -1.3842834019E+01   -1.4828084800E+01
    3.1777611755E+00   -8.4071637042E+00   -9.8888043000E+00   -1.1926688704E+01   -1.3382303493E+01   -1.4530913730E+01   -1.6286847453E+01   -1.6871224805E+01   -1.7308510859E+01   -7.4498710426E+00   -1.0642431909E+01   -1.2752101900E+01   -1.3934846064E+01   -1.4825065029E+01   -1.5396578551E+01   -1.5495001685E+01   -1.5443703980E+01   -4.8575922867E+00   -2.5537484417E+00    1.5285679541E+00   -7.2867972618E+00   -9.8138256051E+00   -1.1801407190E+01   -7.5505966183E+00   -9.9516300024E+00   -1.1906389060E+01   -1.3251885820E+01   -1.4080749377E+01
    3.5655066823E+00   -6.8007066729E+00   -8.7685864184E+00   -1.1016762647E+01   -1.2708952821E+01   -1.3899790690E+01   -1.6052038336E+01   -1.6813678170E+01   -1.7344789465E+01   -5.7553278301E+00   -9.6422491377E+00   -1.1974624263E+01   -1.3330657387E+01   -1.4179562047E+01   -1.5161769428E+01   -1.5437455049E+01   -1.5479982585E+01   -3.5701313624E+00   -1.1286967081E+00    5.6501206682E+00   -5.3877996967E+00   -8.5910494858E+00   -1.0928833502E+01   -5.9056802677E+00   -8.7172481920E+00   -1.0963392550E+01   -1.2626084380E+01   -1.3451372158E+01
    4.0005642965E+00   -5.4248702249E+00   -7.3438395608E+00   -1.0022239038E+01   -1.1919417205E+01   -1.3190754359E+01   -1.5765839376E+01   -1.6690552048E+01   -1.7301341875E+01   -3.9575524653E+00   -8.4064765927E+00   -1.1066895265E+01   -1.2625104242E+01   -1.3475932104E+01   -1.4875570464E+01   -1.5314328927E+01   -1.5436534993E+01   -2.0592741039E+00    4.9127141179E-01    7.0446552742E+00   -3.5287149715E+00   -7.0059303111E+00   -9.8911324336E+00   -4.3785305775E+00   -7.2359896986E+00   -9.9858609755E+00   -1.1796178561E+01   -1.2740169084E+01
    4.4887069683E+00   -3.7000060742E+00   -5.9645207436E+00   -8.8078640872E+00   -1.0954549976E+01   -1.2354909922E+01   -1.5365147878E+01   -1.6517908063E+01   -1.7252187194E+01   -2.2889888120E+00   -7.1516222562E+00   -9.9296991393E+00   -1.1777207605E+01   -1.2728111614E+01   -1.4474878960E+01   -1.5141684942E+01   -1.5387380310E+01   -6.4531417474E-01    1.9788656026E+00    9.9000000000E+01   -1.8496575188E+00   -5.5132619384E+00   -8.6490961436E+00   -2.6020426314E+00   -5.8238463645E+00   -8.7293832793E+00   -1.0833231223E+01   -1.1902887893E+01
    5.0364120544E+00    7.2165878762E+00   -4.4730556936E+00   -7.8729520230E+00   -1.0062018806E+01   -1.1562353881E+01   -1.4943856239E+01   -1.6334355526E+01   -1.7155900802E+01    1.2377743416E+01   -6.0423899571E+00   -8.8925197945E+00   -1.0930181203E+01   -1.2046770429E+01   -1.4053587317E+01   -1.4958132405E+01   -1.5291093917E+01    8.7517436412E-01    4.1995358620E+00    9.9000000000E+01    2.9350627966E+00   -3.0480837067E+00   -7.7547358082E+00    9.6227468727E+00   -3.7414937629E+00   -7.8481555262E+00   -9.8804095066E+00   -1.1107196784E+01
